freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
Annual,Number,Burglary,Extra-Regio NUTS 3,2023,206,,
Annual,Number,Burglary,Denmark,2019,48257,,
Annual,Number,Burglary,Denmark,2020,38493,,
Annual,Number,Burglary,Denmark,2021,30433,,
Annual,Number,Burglary,Denmark,2022,31589,,
Annual,Number,Burglary,Denmark,2023,31409,,
Annual,Number,Burglary,Danmark,2019,48192,,
Annual,Number,Burglary,Danmark,2020,38406,,
Annual,Number,Burglary,Danmark,2021,30391,,
Annual,Number,Burglary,Danmark,2022,31541,,
Annual,Number,Burglary,Danmark,2023,31366,,
Annual,Number,Burglary,Hovedstaden,2019,15913,,
Annual,Number,Burglary,Hovedstaden,2020,11885,,
Annual,Number,Burglary,Hovedstaden,2021,9439,,
Annual,Number,Burglary,Hovedstaden,2022,9434,,
Annual,Number,Burglary,Hovedstaden,2023,8879,,
Annual,Number,Burglary,Byen København,2019,5542,,
Annual,Number,Burglary,Byen København,2020,3878,,
Annual,Number,Burglary,Byen København,2021,2727,,
Annual,Number,Burglary,Byen København,2022,3291,,
Annual,Number,Burglary,Byen København,2023,2942,,
Annual,Number,Burglary,Københavns omegn,2019,5407,,
Annual,Number,Burglary,Københavns omegn,2020,4393,,
Annual,Number,Burglary,Københavns omegn,2021,3612,,
Annual,Number,Burglary,Københavns omegn,2022,3198,,
Annual,Number,Burglary,Københavns omegn,2023,3002,,
Annual,Number,Burglary,Nordsjælland,2019,4907,,
Annual,Number,Burglary,Nordsjælland,2020,3582,,
Annual,Number,Burglary,Nordsjælland,2021,3079,,
Annual,Number,Burglary,Nordsjælland,2022,2927,,
Annual,Number,Burglary,Nordsjælland,2023,2889,,
Annual,Number,Burglary,Bornholm,2019,57,,
Annual,Number,Burglary,Bornholm,2020,32,,
Annual,Number,Burglary,Bornholm,2021,21,,
Annual,Number,Burglary,Bornholm,2022,18,,
Annual,Number,Burglary,Bornholm,2023,46,,
Annual,Number,Burglary,Sjælland,2019,7042,,
Annual,Number,Burglary,Sjælland,2020,5644,,
Annual,Number,Burglary,Sjælland,2021,4034,,
Annual,Number,Burglary,Sjælland,2022,4759,,
Annual,Number,Burglary,Sjælland,2023,4157,,
Annual,Number,Burglary,Østsjælland,2019,1845,,
Annual,Number,Burglary,Østsjælland,2020,1455,,
Annual,Number,Burglary,Østsjælland,2021,1158,,
Annual,Number,Burglary,Østsjælland,2022,1401,,
Annual,Number,Burglary,Østsjælland,2023,1183,,
Annual,Number,Burglary,Vest- og Sydsjælland,2019,5197,,
Annual,Number,Burglary,Vest- og Sydsjælland,2020,4189,,
Annual,Number,Burglary,Vest- og Sydsjælland,2021,2876,,
Annual,Number,Burglary,Vest- og Sydsjælland,2022,3358,,
Annual,Number,Burglary,Vest- og Sydsjælland,2023,2974,,
Annual,Number,Burglary,Syddanmark,2019,10891,,
Annual,Number,Burglary,Syddanmark,2020,8440,,
Annual,Number,Burglary,Syddanmark,2021,6896,,
Annual,Number,Burglary,Syddanmark,2022,6190,,
Annual,Number,Burglary,Syddanmark,2023,6862,,
Annual,Number,Burglary,Fyn,2019,4444,,
Annual,Number,Burglary,Fyn,2020,3911,,
Annual,Number,Burglary,Fyn,2021,3006,,
Annual,Number,Burglary,Fyn,2022,2340,,
Annual,Number,Burglary,Fyn,2023,2598,,
Annual,Number,Burglary,Sydjylland,2019,6447,,
Annual,Number,Burglary,Sydjylland,2020,4529,,
Annual,Number,Burglary,Sydjylland,2021,3890,,
Annual,Number,Burglary,Sydjylland,2022,3850,,
Annual,Number,Burglary,Sydjylland,2023,4264,,
Annual,Number,Burglary,Midtjylland,2019,10061,,
Annual,Number,Burglary,Midtjylland,2020,9243,,
Annual,Number,Burglary,Midtjylland,2021,7427,,
Annual,Number,Burglary,Midtjylland,2022,8300,,
Annual,Number,Burglary,Midtjylland,2023,8953,,
Annual,Number,Burglary,Vestjylland,2019,2551,,
Annual,Number,Burglary,Vestjylland,2020,2529,,
Annual,Number,Burglary,Vestjylland,2021,2188,,
Annual,Number,Burglary,Vestjylland,2022,1942,,
Annual,Number,Burglary,Vestjylland,2023,2330,,
Annual,Number,Burglary,Østjylland,2019,7510,,
Annual,Number,Burglary,Østjylland,2020,6714,,
Annual,Number,Burglary,Østjylland,2021,5239,,
Annual,Number,Burglary,Østjylland,2022,6358,,
Annual,Number,Burglary,Østjylland,2023,6623,,
Annual,Number,Burglary,Nordjylland,2019,4285,,
Annual,Number,Burglary,Nordjylland,2020,3194,,
Annual,Number,Burglary,Nordjylland,2021,2595,,
Annual,Number,Burglary,Nordjylland,2022,2858,,
Annual,Number,Burglary,Nordjylland,2023,2515,,
Annual,Number,Burglary,Extra-Regio NUTS 1,2019,65,,
Annual,Number,Burglary,Extra-Regio NUTS 1,2020,87,,
Annual,Number,Burglary,Extra-Regio NUTS 1,2021,42,,
Annual,Number,Burglary,Extra-Regio NUTS 1,2022,48,,
Annual,Number,Burglary,Extra-Regio NUTS 1,2023,43,,
Annual,Number,Burglary,Extra-Regio NUTS 2,2019,65,,
Annual,Number,Burglary,Extra-Regio NUTS 2,2020,87,,
Annual,Number,Burglary,Extra-Regio NUTS 2,2021,42,,
Annual,Number,Burglary,Extra-Regio NUTS 2,2022,48,,
Annual,Number,Burglary,Extra-Regio NUTS 2,2023,43,,
Annual,Number,Burglary,Extra-Regio NUTS 3,2019,65,,
Annual,Number,Burglary,Extra-Regio NUTS 3,2020,87,,
Annual,Number,Burglary,Extra-Regio NUTS 3,2021,42,,
Annual,Number,Burglary,Extra-Regio NUTS 3,2022,48,,
Annual,Number,Burglary,Extra-Regio NUTS 3,2023,43,,
Annual,Number,Burglary,Greece,2019,19497,,
Annual,Number,Burglary,Greece,2020,13892,,
Annual,Number,Burglary,Greece,2021,13363,,
Annual,Number,Burglary,Greece,2022,14224,,
Annual,Number,Burglary,Greece,2023,13432,,
Annual,Number,Burglary,Attiki,2019,9342,,
Annual,Number,Burglary,Attiki,2020,6436,,
Annual,Number,Burglary,Attiki,2021,6083,,
Annual,Number,Burglary,Attiki,2022,6588,,
Annual,Number,Burglary,Attiki,2023,5984,,
Annual,Number,Burglary,Attiki (NUTS 2010),2019,9342,,
Annual,Number,Burglary,Attiki (NUTS 2010),2020,6436,,
Annual,Number,Burglary,Attiki (NUTS 2010),2021,6083,,
Annual,Number,Burglary,"Nisia Aigaiou, Kriti",2019,1413,,
Annual,Number,Burglary,"Nisia Aigaiou, Kriti",2020,773,,
Annual,Number,Burglary,"Nisia Aigaiou, Kriti",2021,509,,
Annual,Number,Burglary,"Nisia Aigaiou, Kriti",2022,597,,
Annual,Number,Burglary,"Nisia Aigaiou, Kriti",2023,463,,
Annual,Number,Burglary,Voreio Aigaio,2019,147,,
Annual,Number,Burglary,Voreio Aigaio,2020,156,,
Annual,Number,Burglary,Voreio Aigaio,2021,40,,
Annual,Number,Burglary,Voreio Aigaio,2022,38,,
Annual,Number,Burglary,Voreio Aigaio,2023,43,,
Annual,Number,Burglary,"Lesvos, Limnos",2019,59,,
Annual,Number,Burglary,"Lesvos, Limnos",2020,58,,
Annual,Number,Burglary,"Lesvos, Limnos",2021,24,,
Annual,Number,Burglary,"Lesvos, Limnos",2022,19,,
Annual,Number,Burglary,"Lesvos, Limnos",2023,22,,
Annual,Number,Burglary,"Ikaria, Samos",2019,68,,
Annual,Number,Burglary,"Ikaria, Samos",2020,90,,
Annual,Number,Burglary,"Ikaria, Samos",2021,14,,
Annual,Number,Burglary,"Ikaria, Samos",2022,14,,
Annual,Number,Burglary,"Ikaria, Samos",2023,15,,
Annual,Number,Burglary,Chios,2019,20,,
Annual,Number,Burglary,Chios,2020,8,,
Annual,Number,Burglary,Chios,2021,2,,
Annual,Number,Burglary,Chios,2022,5,,
Annual,Number,Burglary,Chios,2023,6,,
Annual,Number,Burglary,Notio Aigaio,2019,891,,
Annual,Number,Burglary,Notio Aigaio,2020,295,,
Annual,Number,Burglary,Notio Aigaio,2021,213,,
Annual,Number,Burglary,Notio Aigaio,2022,255,,
Annual,Number,Burglary,Notio Aigaio,2023,195,,
Annual,Number,Burglary,"Kalymnos, Karpathos â€“ Iroiki Nisos Kasos, Kos, Rodos",2019,694,,
Annual,Number,Burglary,"Kalymnos, Karpathos â€“ Iroiki Nisos Kasos, Kos, Rodos",2020,176,,
Annual,Number,Burglary,"Kalymnos, Karpathos â€“ Iroiki Nisos Kasos, Kos, Rodos",2021,113,,
Annual,Number,Burglary,"Kalymnos, Karpathos â€“ Iroiki Nisos Kasos, Kos, Rodos",2022,108,,
Annual,Number,Burglary,"Kalymnos, Karpathos â€“ Iroiki Nisos Kasos, Kos, Rodos",2023,101,,
Annual,Number,Burglary,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",2019,197,,
Annual,Number,Burglary,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",2020,119,,
Annual,Number,Burglary,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",2021,100,,
Annual,Number,Burglary,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",2022,147,,
Annual,Number,Burglary,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",2023,94,,
Annual,Number,Burglary,Kriti,2019,375,,
Annual,Number,Burglary,Kriti,2020,322,,
Annual,Number,Burglary,Kriti,2021,256,,
Annual,Number,Burglary,Kriti,2022,304,,
Annual,Number,Burglary,Kriti,2023,225,,
Annual,Number,Burglary,Irakleio,2019,291,,
Annual,Number,Burglary,Irakleio,2020,211,,
Annual,Number,Burglary,Irakleio,2021,187,,
Annual,Number,Burglary,Irakleio,2022,173,,
Annual,Number,Burglary,Irakleio,2023,153,,
Annual,Number,Burglary,Lasithi,2019,36,,
Annual,Number,Burglary,Lasithi,2020,44,,
Annual,Number,Burglary,Lasithi,2021,30,,
Annual,Number,Burglary,Lasithi,2022,35,,
Annual,Number,Burglary,Lasithi,2023,39,,
Annual,Number,Burglary,Rethymni,2019,14,,
Annual,Number,Burglary,Rethymni,2020,25,,
Annual,Number,Burglary,Rethymni,2021,7,,
Annual,Number,Burglary,Rethymni,2022,55,,
Annual,Number,Burglary,Rethymni,2023,9,,
Annual,Number,Burglary,Chania,2019,34,,
Annual,Number,Burglary,Chania,2020,42,,
Annual,Number,Burglary,Chania,2021,32,,
Annual,Number,Burglary,Chania,2022,41,,
Annual,Number,Burglary,Chania,2023,24,,
Annual,Number,Burglary,Voreia Elláda,2019,5776,,
Annual,Number,Burglary,Voreia Elláda,2020,4500,,
Annual,Number,Burglary,Voreia Elláda,2021,4681,,
Annual,Number,Burglary,Voreia Elláda,2022,4669,,
Annual,Number,Burglary,Voreia Elláda,2023,4767,,
Annual,Number,Burglary,"Anatoliki Makedonia, Thraki",2019,144,,
Annual,Number,Burglary,"Anatoliki Makedonia, Thraki",2020,132,,
Annual,Number,Burglary,"Anatoliki Makedonia, Thraki",2021,131,,
Annual,Number,Burglary,"Anatoliki Makedonia, Thraki",2022,119,,
Annual,Number,Burglary,"Anatoliki Makedonia, Thraki",2023,142,,
Annual,Number,Burglary,Evros,2019,28,,
Annual,Number,Burglary,Evros,2020,28,,
Annual,Number,Burglary,Evros,2021,24,,
Annual,Number,Burglary,Evros,2022,27,,
Annual,Number,Burglary,Evros,2023,30,,
Annual,Number,Burglary,Xanthi,2019,10,,
Annual,Number,Burglary,Xanthi,2020,12,,
Annual,Number,Burglary,Xanthi,2021,13,,
Annual,Number,Burglary,Xanthi,2022,18,,
Annual,Number,Burglary,Xanthi,2023,24,,
Annual,Number,Burglary,Rodopi,2019,31,,
Annual,Number,Burglary,Rodopi,2020,39,,
Annual,Number,Burglary,Rodopi,2021,29,,
Annual,Number,Burglary,Rodopi,2022,25,,
Annual,Number,Burglary,Rodopi,2023,39,,
Annual,Number,Burglary,Drama,2019,26,,
Annual,Number,Burglary,Drama,2020,18,,
Annual,Number,Burglary,Drama,2021,14,,
Annual,Number,Burglary,Drama,2022,15,,
Annual,Number,Burglary,Drama,2023,10,,
Annual,Number,Burglary,"Thasos, Kavala",2019,49,,
Annual,Number,Burglary,"Thasos, Kavala",2020,35,,
Annual,Number,Burglary,"Thasos, Kavala",2021,51,,
Annual,Number,Burglary,"Thasos, Kavala",2022,34,,
Annual,Number,Burglary,"Thasos, Kavala",2023,39,,
Annual,Number,Burglary,Kentriki Makedonia,2019,5388,,
Annual,Number,Burglary,Kentriki Makedonia,2020,4136,,
Annual,Number,Burglary,Kentriki Makedonia,2021,4379,,
Annual,Number,Burglary,Kentriki Makedonia,2022,4388,,
Annual,Number,Burglary,Kentriki Makedonia,2023,4444,,
Annual,Number,Burglary,Imathia,2019,94,,
Annual,Number,Burglary,Imathia,2020,93,,
Annual,Number,Burglary,Imathia,2021,106,,
Annual,Number,Burglary,Imathia,2022,101,,
Annual,Number,Burglary,Imathia,2023,92,,
Annual,Number,Burglary,Thessaloniki,2019,4547,,
Annual,Number,Burglary,Thessaloniki,2020,3688,,
Annual,Number,Burglary,Thessaloniki,2021,3816,,
Annual,Number,Burglary,Thessaloniki,2022,3917,,
Annual,Number,Burglary,Thessaloniki,2023,3917,,
Annual,Number,Burglary,Kilkis,2019,78,,
Annual,Number,Burglary,Kilkis,2020,32,,
Annual,Number,Burglary,Kilkis,2021,27,,
Annual,Number,Burglary,Kilkis,2022,32,,
Annual,Number,Burglary,Kilkis,2023,18,,
Annual,Number,Burglary,Pella,2019,76,,
Annual,Number,Burglary,Pella,2020,50,,
Annual,Number,Burglary,Pella,2021,51,,
Annual,Number,Burglary,Pella,2022,59,,
Annual,Number,Burglary,Pella,2023,58,,
Annual,Number,Burglary,Pieria,2019,69,,
Annual,Number,Burglary,Pieria,2020,53,,
Annual,Number,Burglary,Pieria,2021,50,,
Annual,Number,Burglary,Pieria,2022,45,,
Annual,Number,Burglary,Pieria,2023,42,,
Annual,Number,Burglary,Serres,2019,231,,
Annual,Number,Burglary,Serres,2020,73,,
Annual,Number,Burglary,Serres,2021,96,,
Annual,Number,Burglary,Serres,2022,79,,
Annual,Number,Burglary,Serres,2023,68,,
Annual,Number,Burglary,Chalkidiki,2019,293,,
Annual,Number,Burglary,Chalkidiki,2020,147,,
Annual,Number,Burglary,Chalkidiki,2021,233,,
Annual,Number,Burglary,Chalkidiki,2022,155,,
Annual,Number,Burglary,Chalkidiki,2023,249,,
Annual,Number,Burglary,Dytiki Makedonia,2019,53,,
Annual,Number,Burglary,Dytiki Makedonia,2020,50,,
Annual,Number,Burglary,Dytiki Makedonia,2021,36,,
Annual,Number,Burglary,Dytiki Makedonia,2022,45,,
Annual,Number,Burglary,Dytiki Makedonia,2023,45,,
Annual,Number,Burglary,"Grevena, Kozani",2019,37,,
Annual,Number,Burglary,"Grevena, Kozani",2020,38,,
Annual,Number,Burglary,"Grevena, Kozani",2021,23,,
Annual,Number,Burglary,"Grevena, Kozani",2022,31,,
Annual,Number,Burglary,"Grevena, Kozani",2023,31,,
Annual,Number,Burglary,Kastoria,2019,7,,
Annual,Number,Burglary,Kastoria,2020,6,,
Annual,Number,Burglary,Kastoria,2021,7,,
Annual,Number,Burglary,Kastoria,2022,5,,
Annual,Number,Burglary,Kastoria,2023,9,,
Annual,Number,Burglary,Florina,2019,9,,
Annual,Number,Burglary,Florina,2020,6,,
Annual,Number,Burglary,Florina,2021,6,,
Annual,Number,Burglary,Florina,2022,9,,
Annual,Number,Burglary,Florina,2023,5,,
Annual,Number,Burglary,Ipeiros,2019,191,,
Annual,Number,Burglary,Ipeiros,2020,182,,
Annual,Number,Burglary,Ipeiros,2021,135,,
Annual,Number,Burglary,Ipeiros,2022,117,,
Annual,Number,Burglary,Ipeiros,2023,136,,
Annual,Number,Burglary,"Arta, Preveza",2019,60,,
Annual,Number,Burglary,"Arta, Preveza",2020,65,,
Annual,Number,Burglary,"Arta, Preveza",2021,61,,
Annual,Number,Burglary,"Arta, Preveza",2022,46,,
Annual,Number,Burglary,"Arta, Preveza",2023,65,,
Annual,Number,Burglary,Thesprotia,2019,28,,
Annual,Number,Burglary,Thesprotia,2020,32,,
Annual,Number,Burglary,Thesprotia,2021,14,,
Annual,Number,Burglary,Thesprotia,2022,18,,
Annual,Number,Burglary,Thesprotia,2023,10,,
Annual,Number,Burglary,Ioannina,2019,103,,
Annual,Number,Burglary,Ioannina,2020,85,,
Annual,Number,Burglary,Ioannina,2021,60,,
Annual,Number,Burglary,Ioannina,2022,53,,
Annual,Number,Burglary,Ioannina,2023,61,,
Annual,Number,Burglary,Kentriki Elláda,2019,2966,,
Annual,Number,Burglary,Kentriki Elláda,2020,2183,,
Annual,Number,Burglary,Kentriki Elláda,2021,2090,,
Annual,Number,Burglary,Kentriki Elláda,2022,2370,,
Annual,Number,Burglary,Kentriki Elláda,2023,2218,,
Annual,Number,Burglary,Thessalia,2019,311,,
Annual,Number,Burglary,Thessalia,2020,219,,
Annual,Number,Burglary,Thessalia,2021,238,,
Annual,Number,Burglary,Thessalia,2022,267,,
Annual,Number,Burglary,Thessalia,2023,255,,
Annual,Number,Burglary,"Karditsa, Trikala",2019,110,,
Annual,Number,Burglary,"Karditsa, Trikala",2020,68,,
Annual,Number,Burglary,"Karditsa, Trikala",2021,87,,
Annual,Number,Burglary,"Karditsa, Trikala",2022,81,,
Annual,Number,Burglary,"Karditsa, Trikala",2023,90,,
Annual,Number,Burglary,Larisa,2019,158,,
Annual,Number,Burglary,Larisa,2020,116,,
Annual,Number,Burglary,Larisa,2021,84,,
Annual,Number,Burglary,Larisa,2022,120,,
Annual,Number,Burglary,Larisa,2023,108,,
Annual,Number,Burglary,"Magnisia, Sporades",2019,43,,
Annual,Number,Burglary,"Magnisia, Sporades",2020,35,,
Annual,Number,Burglary,"Magnisia, Sporades",2021,67,,
Annual,Number,Burglary,"Magnisia, Sporades",2022,66,,
Annual,Number,Burglary,"Magnisia, Sporades",2023,57,,
Annual,Number,Burglary,Ionia Nisia,2019,195,,
Annual,Number,Burglary,Ionia Nisia,2020,117,,
Annual,Number,Burglary,Ionia Nisia,2021,61,,
Annual,Number,Burglary,Ionia Nisia,2022,104,,
Annual,Number,Burglary,Ionia Nisia,2023,83,,
Annual,Number,Burglary,Zakynthos,2019,111,,
Annual,Number,Burglary,Zakynthos,2020,52,,
Annual,Number,Burglary,Zakynthos,2021,15,,
Annual,Number,Burglary,Zakynthos,2022,40,,
Annual,Number,Burglary,Zakynthos,2023,36,,
Annual,Number,Burglary,Kerkyra,2019,40,,
Annual,Number,Burglary,Kerkyra,2020,29,,
Annual,Number,Burglary,Kerkyra,2021,15,,
Annual,Number,Burglary,Kerkyra,2022,34,,
Annual,Number,Burglary,Kerkyra,2023,18,,
Annual,Number,Burglary,"Ithaki, Kefallinia",2019,12,,
Annual,Number,Burglary,"Ithaki, Kefallinia",2020,9,,
Annual,Number,Burglary,"Ithaki, Kefallinia",2021,14,,
Annual,Number,Burglary,"Ithaki, Kefallinia",2022,17,,
Annual,Number,Burglary,"Ithaki, Kefallinia",2023,19,,
Annual,Number,Burglary,Lefkada,2019,32,,
Annual,Number,Burglary,Lefkada,2020,27,,
Annual,Number,Burglary,Lefkada,2021,17,,
Annual,Number,Burglary,Lefkada,2022,13,,
Annual,Number,Burglary,Lefkada,2023,10,,
Annual,Number,Burglary,Dytiki Elláda,2019,1020,,
Annual,Number,Burglary,Dytiki Elláda,2020,688,,
Annual,Number,Burglary,Dytiki Elláda,2021,709,,
Annual,Number,Burglary,Dytiki Elláda,2022,780,,
Annual,Number,Burglary,Dytiki Elláda,2023,545,,
Annual,Number,Burglary,Aitoloakarnania,2019,215,,
Annual,Number,Burglary,Aitoloakarnania,2020,182,,
Annual,Number,Burglary,Aitoloakarnania,2021,196,,
Annual,Number,Burglary,Aitoloakarnania,2022,186,,
Annual,Number,Burglary,Aitoloakarnania,2023,135,,
Annual,Number,Burglary,Achaia,2019,559,,
Annual,Number,Burglary,Achaia,2020,324,,
Annual,Number,Burglary,Achaia,2021,348,,
Annual,Number,Burglary,Achaia,2022,350,,
Annual,Number,Burglary,Achaia,2023,164,,
Annual,Number,Burglary,Ileia,2019,246,,
Annual,Number,Burglary,Ileia,2020,182,,
Annual,Number,Burglary,Ileia,2021,165,,
Annual,Number,Burglary,Ileia,2022,244,,
Annual,Number,Burglary,Ileia,2023,246,,
Annual,Number,Burglary,Sterea Elláda,2019,631,,
Annual,Number,Burglary,Sterea Elláda,2020,655,,
Annual,Number,Burglary,Sterea Elláda,2021,668,,
Annual,Number,Burglary,Sterea Elláda,2022,719,,
Annual,Number,Burglary,Sterea Elláda,2023,744,,
Annual,Number,Burglary,Voiotia,2019,104,,
Annual,Number,Burglary,Voiotia,2020,108,,
Annual,Number,Burglary,Voiotia,2021,119,,
Annual,Number,Burglary,Voiotia,2022,137,,
Annual,Number,Burglary,Voiotia,2023,116,,
Annual,Number,Burglary,Evvoia,2019,293,,
Annual,Number,Burglary,Evvoia,2020,318,,
Annual,Number,Burglary,Evvoia,2021,270,,
Annual,Number,Burglary,Evvoia,2022,287,,
Annual,Number,Burglary,Evvoia,2023,312,,
Annual,Number,Burglary,Evrytania,2019,12,,
Annual,Number,Burglary,Evrytania,2020,2,,
Annual,Number,Burglary,Evrytania,2021,0,,
Annual,Number,Burglary,Evrytania,2022,2,,
Annual,Number,Burglary,Evrytania,2023,2,,
Annual,Number,Burglary,Fthiotida,2019,140,,
Annual,Number,Burglary,Fthiotida,2020,179,,
Annual,Number,Burglary,Fthiotida,2021,232,,
Annual,Number,Burglary,Fthiotida,2022,249,,
Annual,Number,Burglary,Fthiotida,2023,273,,
Annual,Number,Burglary,Fokida,2019,82,,
Annual,Number,Burglary,Fokida,2020,48,,
Annual,Number,Burglary,Fokida,2021,47,,
Annual,Number,Burglary,Fokida,2022,44,,
Annual,Number,Burglary,Fokida,2023,41,,
Annual,Number,Burglary,Peloponnisos,2019,809,,
Annual,Number,Burglary,Peloponnisos,2020,504,,
Annual,Number,Burglary,Peloponnisos,2021,414,,
Annual,Number,Burglary,Peloponnisos,2022,500,,
Annual,Number,Burglary,Peloponnisos,2023,591,,
Annual,Number,Burglary,"Argolida, Arkadia",2019,187,,
Annual,Number,Burglary,"Argolida, Arkadia",2020,97,,
Annual,Number,Burglary,"Argolida, Arkadia",2021,87,,
Annual,Number,Burglary,"Argolida, Arkadia",2022,91,,
Annual,Number,Burglary,"Argolida, Arkadia",2023,84,,
Annual,Number,Burglary,Korinthia,2019,338,,
Annual,Number,Burglary,Korinthia,2020,221,,
Annual,Number,Burglary,Korinthia,2021,190,,
Annual,Number,Burglary,Korinthia,2022,218,,
Annual,Number,Burglary,Korinthia,2023,307,,
Annual,Number,Burglary,"Lakonia, Messinia",2019,284,,
Annual,Number,Burglary,"Lakonia, Messinia",2020,186,,
Annual,Number,Burglary,"Lakonia, Messinia",2021,137,,
Annual,Number,Burglary,"Lakonia, Messinia",2022,191,,
Annual,Number,Burglary,"Lakonia, Messinia",2023,200,,
Annual,Number,Burglary,Spain,2019,131577,,
Annual,Number,Burglary,Spain,2020,133704,,
Annual,Number,Burglary,Spain,2021,127572,,
Annual,Number,Burglary,Spain,2022,148712,,
Annual,Number,Burglary,Spain,2023,151333,,
Annual,Number,Burglary,Noroeste,2019,10038,,
Annual,Number,Burglary,Noroeste,2020,7818,,
Annual,Number,Burglary,Noroeste,2021,7887,,
Annual,Number,Burglary,Noroeste,2022,8606,,
Annual,Number,Burglary,Noroeste,2023,9740,,
Annual,Number,Burglary,Galicia,2019,6306,,
Annual,Number,Burglary,Galicia,2020,4843,,
Annual,Number,Burglary,Galicia,2021,4522,,
Annual,Number,Burglary,Galicia,2022,5000,,
Annual,Number,Burglary,Galicia,2023,5758,,
Annual,Number,Burglary,A CoruÃ±a,2019,2472,,
Annual,Number,Burglary,A CoruÃ±a,2020,2032,,
Annual,Number,Burglary,A CoruÃ±a,2021,2208,,
Annual,Number,Burglary,A CoruÃ±a,2022,2234,,
Annual,Number,Burglary,A CoruÃ±a,2023,2556,,
Annual,Number,Burglary,Lugo,2019,612,,
Annual,Number,Burglary,Lugo,2020,513,,
Annual,Number,Burglary,Lugo,2021,414,,
Annual,Number,Burglary,Lugo,2022,363,,
Annual,Number,Burglary,Lugo,2023,606,,
Annual,Number,Burglary,Ourense,2019,644,,
Annual,Number,Burglary,Ourense,2020,607,,
Annual,Number,Burglary,Ourense,2021,577,,
Annual,Number,Burglary,Ourense,2022,635,,
